Match,Chrono,Score_team1,Score_team2,Possession,Start_type,Start_time,End_time,Start_zone,Start_zone_value,End_zone,End_zone_value,Résultat,Dernière action,Passe,Ruck,Ruck +,Offload,Offload +,Jeu au pied,Maul,Relâché,Départ ruck,Dégagement
England - Wales,40'-60',8,14,Wales,Touche,1707793773.8162582,1707793789.0014672,22m3,10,,0,Supprimer,Maul,0,0,0,0,0,0,1,0,0,0
England - Wales,40'-60',8,14,England,Mêlée,1707793817.0417476,1707793858.6813407,22m1,2,10m1,6,Touche,Dégagement,0,1,0,0,0,0,0,0,1,1
England - Wales,40'-60',8,14,Wales,Touche,1707793867.8303137,1707793894.4016345,10m2,7,22m4,11,Faute -,Offload +,7,1,0,0,1,0,0,0,0,0
England - Wales,40'-60',8,14,England,Touche,1707793907.7127433,1707793953.4986863,10m1,6,40m4,9,Perte,Jeu au pied,2,0,1,0,0,1,0,0,0,0
England - Wales,40'-60',8,14,Wales,Coup de pied,1707793960.3741167,1707793966.8035624,40m1,4,,0,Supprimer,Ruck,0,1,0,0,0,0,0,0,0,0
England - Wales,60'-80',8,14,England,Touche,1707793987.9680274,1707794090.9840658,22m4,11,En-but,11,Essai,Passe,4,1,6,0,0,0,1,0,6,0
England - Wales,60'-80',13,14,England,Coup de pied,1707794097.6515148,1707794148.992511,10m1,6,40m4,9,Perte,Jeu au pied,3,1,1,0,0,1,0,0,0,0
England - Wales,60'-80',13,14,Wales,Coup de pied,1707794155.493026,1707794176.886941,40m1,4,40m2,5,Perte,Jeu au pied,2,2,0,0,0,1,0,0,0,0
England - Wales,60'-80',13,14,England,Coup de pied,1707794184.6815171,1707794249.8841403,40m3,8,22m3,10,Perte,Ruck +,14,4,4,0,0,0,0,0,1,0
England - Wales,60'-80',13,14,Wales,Turnover,1707794261.3130903,1707794286.8437018,22m2,3,10m2,7,Perte,Dégagement,1,2,0,0,0,0,0,0,0,1
England - Wales,60'-80',13,14,England,Coup de pied,1707794291.522667,1707794313.3759062,10m1,6,40m3,8,Touche,Jeu au pied,3,1,1,0,0,1,0,0,0,0
England - Wales,60'-80',13,14,Wales,Touche,1707794326.5806422,1707794395.5195405,40m2,5,10m2,7,Perte,Jeu au pied,7,3,2,0,0,2,0,0,0,1
England - Wales,60'-80',13,14,England,Coup de pied,1707794402.2212508,1707794414.2261536,10m1,6,22m4,11,Touche,Dégagement,1,1,0,0,0,0,0,0,0,1
England - Wales,60'-80',13,14,England,Touche,1707794419.4687164,1707794447.3553963,22m4,11,22m3,10,Faute +,Passe,3,0,0,0,0,0,1,0,0,0
England - Wales,60'-80',16,14,England,Coup de pied,1707794462.3619843,1707794508.8174877,22m2,3,10m2,7,Touche,Dégagement,1,1,1,0,0,0,0,0,0,1
England - Wales,60'-80',16,14,England,Coup de pied,1707794524.9675825,1707794582.4787302,40m1,4,22m3,10,Perte,Dégagement,3,1,3,0,0,1,0,0,0,1
England - Wales,60'-80',16,14,England,Coup de pied,1707794587.4580083,1707794638.9685853,40m2,5,22m3,10,Faute -,Ruck,10,2,3,0,0,1,0,0,0,0
England - Wales,60'-80',16,14,Wales,Touche,1707794644.451095,1707794826.5979984,10m1,6,10m2,7,Perte,Jeu au pied,25,18,2,0,0,1,1,0,1,0
England - Wales,60'-80',16,14,England,Coup de pied,1707794831.3968806,1707794836.3222485,10m1,6,22m3,10,Perte,Jeu au pied,0,0,0,0,0,1,0,0,0,0
England - Wales,60'-80',16,14,Wales,Coup de pied,1707794844.407078,1707794881.6702101,22m2,3,40m1,4,Touche,Jeu au pied,3,2,1,0,0,1,0,0,0,0
